entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2023-02-15 03:45:00,2023-02-16 03:45:00,BUY_PE,61275.08984375,61319.51171875,61300,234.59,148.77,20,-1796.5,Max Pain Magnet
2023-02-16 03:45:00,2023-02-17 03:45:00,BUY_PE,61319.51171875,61002.5703125,61300,146.9,299.65,20,2975.01,Max Pain Magnet
2023-02-20 03:45:00,2023-02-22 03:45:00,BUY_CE,60691.5390625,59744.98046875,60700,342.79,22.23,20,-6491.11,Max Pain Magnet
2023-02-22 03:45:00,2023-02-23 03:45:00,BUY_CE,59744.98046875,59605.80078125,59700,282.47,128.04,20,-3168.57,Max Pain Magnet
2023-02-23 03:45:00,2023-02-24 03:45:00,BUY_CE,59605.80078125,59463.9296875,59600,171.95,52.85,20,-2461.96,Max Pain Magnet
2023-02-24 03:45:00,2023-02-27 03:45:00,BUY_PE,59463.9296875,59288.3515625,59500,118.97,224.22,20,2024.91,Max Pain Magnet
2023-02-27 03:45:00,2023-02-28 03:45:00,BUY_PE,59288.3515625,58962.12109375,59300,274.91,408.07,20,2583.25,Max Pain Magnet
2023-03-01 03:45:00,2023-03-02 03:45:00,BUY_PE,59411.078125,58909.3515625,59400,199.92,477.26,20,5466.75,Max Pain Magnet
2023-03-03 03:45:00,2023-03-06 03:45:00,BUY_CE,59808.96875,60224.4609375,59800,118.79,418.84,20,5920.95,Max Pain Magnet
2023-03-06 03:45:00,2023-03-08 03:45:00,BUY_PE,60224.4609375,60348.08984375,60200,290.24,157.11,20,-2742.68,Max Pain Magnet
2023-03-08 03:45:00,2023-03-09 03:45:00,BUY_PE,60348.08984375,59806.28125,60300,194.63,482.76,20,5682.66,Max Pain Magnet
2023-03-09 03:45:00,2023-03-10 03:45:00,BUY_CE,59806.28125,59135.12890625,59800,170.99,1.98,20,-3460.25,Max Pain Magnet
2023-03-13 03:45:00,2023-03-15 03:45:00,BUY_PE,58237.8515625,57555.8984375,58200,320.38,635.91,20,6230.67,Max Pain Magnet
2023-03-15 03:45:00,2023-03-17 03:45:00,BUY_CE,57555.8984375,57989.8984375,57600,225.42,390.06,20,3212.84,Max Pain Magnet
2023-03-20 03:45:00,2023-03-21 03:45:00,BUY_CE,57628.94921875,58074.6796875,57600,378.31,589.05,20,4134.77,Max Pain Magnet
2023-03-22 03:45:00,2023-03-24 03:45:00,BUY_PE,58214.58984375,57527.1015625,58200,239.15,641.9,20,7974.96,Max Pain Magnet
2023-03-24 03:45:00,2023-03-27 03:45:00,BUY_CE,57527.1015625,57653.859375,57500,135.89,202.25,20,1247.11,Max Pain Magnet
2023-03-27 03:45:00,2023-03-31 03:45:00,BUY_CE,57653.859375,58991.51953125,57700,337.31,1244.79,20,18069.66,Max Pain Magnet
2023-04-05 03:45:00,2023-04-10 03:45:00,BUY_CE,59689.30859375,59846.51171875,59700,264.46,203.09,20,-1307.31,Max Pain Magnet
2023-04-12 03:45:00,2023-04-13 03:45:00,BUY_PE,60392.76953125,60431.0,60400,228.82,123.55,20,-2185.39,Max Pain Magnet
2023-04-13 03:45:00,2023-04-17 03:45:00,BUY_PE,60431.0,59910.75,60400,121.67,466.69,20,6820.35,Max Pain Magnet
2023-04-18 03:45:00,2023-04-19 03:45:00,BUY_CE,59727.01171875,59567.80078125,59700,275.33,155.0,20,-2486.69,Max Pain Magnet
2023-04-19 03:45:00,2023-04-21 03:45:00,BUY_CE,59567.80078125,59655.05859375,59600,196.61,119.15,20,-1629.17,Max Pain Magnet
2023-04-21 03:45:00,2023-04-24 03:45:00,BUY_CE,59655.05859375,60056.1015625,59700,77.1,352.07,20,5419.45,Max Pain Magnet
2023-04-26 03:45:00,2023-04-27 03:45:00,BUY_PE,60300.578125,60649.37890625,60300,174.05,20.84,20,-3144.26,Max Pain Magnet
2023-04-27 03:45:00,2023-04-28 03:45:00,BUY_CE,60649.37890625,61112.44140625,60600,155.77,497.63,20,6757.15,Max Pain Magnet
2023-05-02 03:45:00,2023-05-04 03:45:00,BUY_PE,61354.7109375,61749.25,61400,224.56,12.37,20,-4323.79,Max Pain Magnet
2023-05-04 03:45:00,2023-05-05 03:45:00,BUY_CE,61749.25,61054.2890625,61700,138.95,0.24,20,-2854.21,Max Pain Magnet
2023-05-08 03:45:00,2023-05-12 03:45:00,BUY_CE,61764.25,62027.8984375,61800,267.48,239.69,20,-635.85,Max Pain Magnet
2023-05-15 03:45:00,2023-05-16 03:45:00,BUY_PE,62345.7109375,61932.46875,62300,223.07,402.16,20,3501.71,Max Pain Magnet
2023-05-17 03:45:00,2023-05-18 03:45:00,BUY_CE,61560.640625,61431.73828125,61600,176.96,69.67,20,-2225.83,Max Pain Magnet
2023-05-18 03:45:00,2023-05-19 03:45:00,BUY_PE,61431.73828125,61729.6796875,61400,110.14,9.29,20,-2096.99,Max Pain Magnet
2023-05-19 03:45:00,2023-05-22 03:45:00,BUY_CE,61729.6796875,61963.6796875,61700,112.05,270.28,20,3084.64,Max Pain Magnet
2023-05-24 03:45:00,2023-05-26 03:45:00,BUY_CE,61773.78125,62501.69140625,61800,185.31,678.99,20,9793.55,Max Pain Magnet
2023-05-26 03:45:00,2023-05-29 03:45:00,BUY_CE,62501.69140625,62846.37890625,62500,102.69,344.21,20,4750.41,Max Pain Magnet
2023-05-31 03:45:00,2023-06-01 03:45:00,BUY_CE,62622.23828125,62428.5390625,62600,221.84,72.52,20,-3066.3,Max Pain Magnet
2023-06-01 03:45:00,2023-06-02 03:45:00,BUY_PE,62428.5390625,62547.109375,62400,115.64,29.9,20,-1794.75,Max Pain Magnet
2023-06-02 03:45:00,2023-06-05 03:45:00,BUY_CE,62547.109375,62787.46875,62500,111.9,284.7,20,3375.9,Max Pain Magnet
2023-06-05 03:45:00,2023-06-07 03:45:00,BUY_CE,62787.46875,63142.9609375,62800,226.21,378.41,20,2963.91,Max Pain Magnet
2023-06-09 03:45:00,2023-06-12 03:45:00,BUY_CE,62625.62890625,62724.7109375,62600,95.76,149.95,20,1003.83,Max Pain Magnet
2023-06-12 03:45:00,2023-06-13 03:45:00,BUY_CE,62724.7109375,63143.16015625,62700,255.02,488.09,20,4581.45,Max Pain Magnet
2023-06-14 03:45:00,2023-06-15 03:45:00,BUY_PE,63228.51171875,62917.62890625,63200,125.19,277.43,20,2964.79,Max Pain Magnet
2023-06-16 03:45:00,2023-06-19 03:45:00,BUY_PE,63384.578125,63168.30078125,63400,81.5,226.56,20,2821.29,Max Pain Magnet
2023-06-20 03:45:00,2023-06-21 03:45:00,BUY_PE,63327.69921875,63523.1484375,63300,161.74,63.81,20,-2038.51,Max Pain Magnet
2023-06-21 03:45:00,2023-06-22 03:45:00,BUY_CE,63523.1484375,63238.890625,63500,176.82,31.55,20,-2985.33,Max Pain Magnet
2023-06-22 03:45:00,2023-06-23 03:45:00,BUY_PE,63238.890625,62979.37109375,63200,88.85,215.73,20,2457.69,Max Pain Magnet
