entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2024-03-14 03:45:00,2024-03-15 03:45:00,BUY_PE,73097.28125,72643.4296875,73100,186.17,444.38,20,5084.26,VWAP Bounce
2024-03-26 03:45:00,2024-03-27 03:45:00,BUY_CE,72470.296875,72996.3125,72500,347.3,584.29,20,4659.76,VWAP Bounce
2024-04-09 03:45:00,2024-04-12 03:45:00,BUY_CE,74683.703125,74244.8984375,74700,312.34,13.54,20,-6056.04,VWAP Bounce
2024-05-13 03:45:00,2024-05-14 03:45:00,BUY_PE,72776.1328125,73104.609375,72800,396.3,208.39,20,-3838.27,VWAP Bounce
2024-06-24 03:45:00,2024-06-27 03:45:00,BUY_CE,77341.078125,79243.1796875,77300,1123.6,1913.69,20,15721.82,VWAP Bounce
2024-07-08 03:45:00,2024-07-09 03:45:00,BUY_CE,79960.3828125,80351.640625,80000,275.89,452.56,20,3453.32,VWAP Bounce
2024-07-10 03:45:00,2024-07-11 03:45:00,BUY_PE,79924.7734375,79897.34375,79900,163.34,116.24,20,-1021.94,VWAP Bounce
2024-07-11 03:45:00,2024-07-12 03:45:00,BUY_PE,79897.34375,80519.34375,79900,127.76,0.46,20,-2625.96,VWAP Bounce
2024-07-23 03:45:00,2024-07-25 03:45:00,BUY_PE,80429.0390625,80039.796875,80400,229.69,356.97,20,2465.69,VWAP Bounce
2024-09-05 03:45:00,2024-09-06 03:45:00,BUY_PE,82201.15625,81183.9296875,82200,166.53,968.47,20,15958.75,VWAP Bounce
2024-09-10 03:45:00,2024-09-11 03:45:00,BUY_CE,81921.2890625,81523.15625,81900,347.45,112.95,20,-4769.96,VWAP Bounce
2024-09-11 03:45:00,2024-09-12 03:45:00,BUY_PE,81523.15625,82962.7109375,81500,216.71,0.5,20,-4404.27,VWAP Bounce
2024-09-18 03:45:00,2024-09-20 03:45:00,BUY_CE,82948.2265625,84544.3125,82900,292.52,1585.63,20,25782.12,VWAP Bounce
2024-10-10 03:45:00,2024-10-11 03:45:00,BUY_PE,81611.40625,81381.359375,81600,270.46,284.19,20,194.53,VWAP Bounce
2024-10-15 03:45:00,2024-10-16 03:45:00,BUY_CE,81820.1171875,81501.359375,81800,482.86,255.58,20,-4625.62,VWAP Bounce
2024-10-16 03:45:00,2024-10-17 03:45:00,BUY_PE,81501.359375,81006.609375,81500,352.06,535.38,20,3586.48,VWAP Bounce
2024-10-21 03:45:00,2024-10-22 03:45:00,BUY_PE,81151.2734375,80220.71875,81200,451.56,976.73,20,10423.37,VWAP Bounce
2024-10-28 03:45:00,2024-10-30 03:45:00,BUY_CE,80005.0390625,79942.1796875,80000,485.54,295.74,20,-3876.0,VWAP Bounce
2024-10-30 03:45:00,2024-10-31 03:45:00,BUY_CE,79942.1796875,79389.0625,79900,343.57,31.38,20,-6323.87,VWAP Bounce
2024-11-05 03:45:00,2024-11-06 03:45:00,BUY_CE,79476.6328125,80378.1328125,79500,326.13,898.3,20,11363.47,VWAP Bounce
2024-11-07 03:45:00,2024-11-08 03:45:00,BUY_PE,79541.7890625,79486.3203125,79500,184.52,139.26,20,-985.23,VWAP Bounce
2024-11-11 03:45:00,2024-11-12 03:45:00,BUY_PE,79496.1484375,78675.1796875,79500,379.28,834.27,20,9019.74,VWAP Bounce
2024-12-09 03:45:00,2024-12-11 03:45:00,BUY_CE,81508.4609375,81526.140625,81500,602.43,393.57,20,-4257.12,VWAP Bounce
2024-12-11 03:45:00,2024-12-13 03:45:00,BUY_PE,81526.140625,82133.1171875,81500,374.87,19.96,20,-7178.11,VWAP Bounce
2024-12-16 03:45:00,2024-12-17 03:45:00,BUY_CE,81748.5703125,80684.453125,81700,580.68,158.32,20,-8527.26,VWAP Bounce
2024-12-26 03:45:00,2024-12-27 03:45:00,BUY_PE,78472.4765625,78699.0703125,78500,248.78,79.15,20,-3472.61,VWAP Bounce
2025-01-01 03:45:00,2025-01-02 03:45:00,BUY_CE,78507.40625,79943.7109375,78500,307.44,1400.51,20,21781.39,VWAP Bounce
2025-01-15 03:45:00,2025-01-16 03:45:00,BUY_PE,76724.078125,77042.8203125,76700,319.7,114.07,20,-4192.53,VWAP Bounce
2025-01-22 03:45:00,2025-01-23 03:45:00,BUY_PE,76404.9921875,76520.3828125,76400,332.61,190.11,20,-2930.06,VWAP Bounce
2025-01-23 03:45:00,2025-01-24 03:45:00,BUY_CE,76520.3828125,76190.4609375,76500,264.71,66.95,20,-4035.12,VWAP Bounce
2025-02-17 03:45:00,2025-02-18 03:45:00,BUY_PE,75996.859375,75967.390625,76000,448.39,331.07,20,-2426.4,VWAP Bounce
2025-02-18 03:45:00,2025-02-21 03:45:00,BUY_PE,75967.390625,75311.0625,76000,363.22,658.02,20,5816.07,VWAP Bounce
2025-03-05 03:45:00,2025-03-06 03:45:00,BUY_CE,73730.2265625,74340.09375,73700,271.93,640.47,20,7290.75,VWAP Bounce
2025-03-11 03:45:00,2025-03-12 03:45:00,BUY_CE,74102.3203125,74029.7578125,74100,342.46,221.76,20,-2494.06,VWAP Bounce
2025-03-12 03:45:00,2025-03-17 03:45:00,BUY_PE,74029.7578125,74169.953125,74000,213.13,57.57,20,-3191.27,VWAP Bounce
2025-03-17 03:45:00,2025-03-18 03:45:00,BUY_CE,74169.953125,75301.2578125,74200,360.84,1128.13,20,15265.78,VWAP Bounce
2025-03-26 03:45:00,2025-03-27 03:45:00,BUY_PE,77288.5,77606.4296875,77300,326.02,116.11,20,-4278.15,VWAP Bounce
2025-03-27 03:45:00,2025-03-28 03:45:00,BUY_CE,77606.4296875,77414.921875,77600,247.84,98.22,20,-3072.47,VWAP Bounce
2025-04-09 03:45:00,2025-04-11 03:45:00,BUY_PE,73847.1484375,75157.2578125,73800,417.19,3.53,20,-8353.2,VWAP Bounce
2025-05-07 03:45:00,2025-05-08 03:45:00,BUY_CE,80746.78125,80334.8125,80700,556.62,213.26,20,-6947.15,VWAP Bounce
2025-05-13 03:45:00,2025-05-15 03:45:00,BUY_CE,81148.21875,82530.7421875,81100,703.63,1402.72,20,13901.8,VWAP Bounce
2025-05-27 03:45:00,2025-05-29 03:45:00,BUY_PE,81551.6328125,81633.0234375,81600,604.95,330.16,20,-5575.75,VWAP Bounce
2025-05-29 03:45:00,2025-05-30 03:45:00,BUY_CE,81633.0234375,81451.0078125,81600,374.01,186.99,20,-3820.43,VWAP Bounce
2025-06-02 03:45:00,2025-06-05 03:45:00,BUY_PE,81373.75,81442.0390625,81400,680.71,329.4,20,-7106.23,VWAP Bounce
2025-06-17 03:45:00,2025-06-20 03:45:00,BUY_PE,81583.296875,82408.171875,81600,318.13,1.25,20,-6417.56,VWAP Bounce
2025-06-24 03:45:00,2025-06-25 03:45:00,BUY_PE,82055.109375,82755.5078125,82100,320.2,62.09,20,-5242.24,VWAP Bounce
