date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2021-01-27,BUY_CE_GAMMA,66500,66480.0,1910.79,2848.26,843174.79,0.512,51.6,5
2021-01-28,BUY_CE_GAMMA,67500,67595.0,3453.71,1216.85,-518651.19,0.528,52.1,15
2021-02-04,BUY_PE_GAMMA,67000,66847.0,4114.93,4894.69,700662.97,-0.475,72.8,11
2021-02-05,BUY_CE_GAMMA,68500,68690.0,4105.62,6566.77,2213913.12,0.536,74.0,10
2021-02-08,BUY_CE_GAMMA,70000,70168.0,2862.7,4628.38,1588312.08,0.529,59.9,7
2021-02-09,BUY_PE_GAMMA,69500,69729.0,2413.05,2694.82,252912.1,-0.467,59.2,6
2021-02-10,BUY_PE_GAMMA,69000,68850.0,2376.24,3648.41,1144283.12,-0.493,59.6,5
2021-02-12,BUY_CE_GAMMA,69000,69137.0,2374.89,2668.87,263921.04,0.526,59.7,5
2021-02-16,BUY_PE_GAMMA,69500,69303.0,2385.64,3132.87,671834.52,-0.497,58.9,5
2021-02-18,BUY_PE_GAMMA,68500,68482.0,2261.77,3524.58,1135884.86,-0.484,58.8,5
2021-02-19,BUY_CE_GAMMA,69000,68929.0,2234.52,2976.42,667085.6,0.511,58.8,5
2021-02-23,BUY_PE_GAMMA,69500,69340.0,2411.58,4082.65,1503280.28,-0.494,60.0,5
2021-02-25,BUY_PE_GAMMA,69500,69500.0,2318.72,2676.87,321680.57,-0.483,59.6,5
2021-02-26,BUY_PE_GAMMA,67500,67474.0,2245.04,3785.75,1386003.27,-0.485,59.1,5
2021-03-02,BUY_CE_GAMMA,67000,67200.0,2032.45,3296.32,1136907.16,0.53,31.9,13
2021-03-03,BUY_PE_GAMMA,66000,65926.0,1878.8,3123.85,1120008.64,-0.491,32.2,12
2021-03-08,BUY_PE_GAMMA,66000,65878.0,1232.81,1449.42,194576.33,-0.507,26.8,7
2021-03-09,BUY_CE_GAMMA,67500,67556.0,1264.27,2036.67,694790.88,0.516,29.9,6
2021-03-10,BUY_CE_GAMMA,67500,67470.0,1093.78,1641.78,492866.7,0.503,29.3,5
2021-03-15,BUY_CE_GAMMA,67500,67670.0,1188.78,1836.68,582757.19,0.532,29.1,5
2021-03-16,BUY_PE_GAMMA,67000,66925.0,1127.63,1713.58,527014.16,-0.502,29.1,5
2021-03-18,BUY_CE_GAMMA,67500,67720.0,1214.68,461.78,-677974.36,0.539,29.1,5
2021-03-22,BUY_PE_GAMMA,66500,66400.0,1069.65,1323.33,227990.99,-0.507,27.4,5
2021-03-23,BUY_PE_GAMMA,65000,65125.0,951.4,1516.97,508713.22,-0.472,27.8,5
2021-03-30,BUY_PE_GAMMA,63000,63082.0,1409.47,2181.39,694313.93,-0.478,25.5,13
2021-03-31,BUY_CE_GAMMA,63500,63715.0,1484.22,2608.52,1011440.26,0.534,24.9,12
2021-04-06,BUY_CE_GAMMA,66000,65897.0,1288.09,2092.55,723630.49,0.497,27.1,9
2021-04-07,BUY_CE_GAMMA,66500,66634.0,1233.14,2033.19,719674.48,0.526,24.7,8
2021-04-08,BUY_CE_GAMMA,67500,67501.0,1141.83,1912.81,693537.02,0.508,25.5,7
2021-04-16,BUY_PE_GAMMA,68500,68739.0,962.98,1125.72,146163.97,-0.457,28.1,5
2021-04-22,BUY_PE_GAMMA,69000,69185.0,967.15,1516.15,493797.21,-0.464,27.3,5
2021-04-23,BUY_PE_GAMMA,68500,68710.0,952.1,1192.36,215941.56,-0.46,27.4,5
2021-04-26,BUY_PE_GAMMA,68500,68744.0,933.86,309.78,-561967.86,-0.455,27.4,5
2021-04-27,BUY_CE_GAMMA,69000,68888.0,948.13,1050.77,92085.08,0.489,26.0,5
2021-04-28,BUY_PE_GAMMA,68000,67810.0,1762.56,2879.2,1004467.35,-0.504,25.4,15
2021-04-29,BUY_PE_GAMMA,67500,67502.0,1611.15,2324.27,641339.68,-0.487,25.5,14
2021-05-03,BUY_CE_GAMMA,70000,69991.0,1805.84,3184.19,1239994.29,0.511,29.9,12
2021-05-06,BUY_CE_GAMMA,71500,71600.0,1927.47,3540.95,1451586.3,0.521,35.0,9
2021-05-11,BUY_CE_GAMMA,72000,71950.0,1298.18,1948.28,584706.85,0.503,32.8,5
2021-05-12,BUY_PE_GAMMA,71000,71120.0,1272.81,1933.59,594326.96,-0.476,33.5,5
2021-05-13,BUY_PE_GAMMA,70500,70452.0,1350.88,1538.81,168738.77,-0.496,33.6,5
2021-05-14,BUY_CE_GAMMA,71000,71080.0,1368.75,1736.19,330289.13,0.518,33.4,5
2021-05-17,BUY_CE_GAMMA,73500,73360.0,1345.27,2183.21,753747.65,0.493,34.4,5
2021-05-19,BUY_PE_GAMMA,72500,72299.0,1524.24,457.27,-925699.99,-0.512,35.1,5
2021-05-21,BUY_PE_GAMMA,71000,71100.0,1371.84,1670.82,268679.65,-0.478,35.7,5
2021-05-25,BUY_CE_GAMMA,72000,72174.0,1539.31,2394.53,769248.63,0.529,36.0,5
2021-05-26,BUY_PE_GAMMA,71500,71390.0,1473.53,2357.1,794779.01,-0.502,35.5,5
2021-05-27,BUY_CE_GAMMA,71500,71724.0,1529.28,2310.91,703018.92,0.535,35.3,5
2021-06-02,BUY_CE_GAMMA,72500,72650.0,1998.03,3115.22,1004907.5,0.524,29.4,13
2021-06-03,BUY_PE_GAMMA,71000,70850.0,1610.54,2812.12,1080962.6,-0.504,25.0,12
2021-06-07,BUY_CE_GAMMA,72000,71807.0,1202.41,1767.45,508173.99,0.485,25.5,8
2021-06-08,BUY_PE_GAMMA,71000,71225.0,1099.52,1250.79,135804.76,-0.461,25.7,7
2021-06-09,BUY_CE_GAMMA,72000,71855.0,1049.55,1252.09,181960.73,0.487,25.4,6
2021-06-10,BUY_CE_GAMMA,72000,72020.0,1015.17,1559.75,489814.31,0.51,24.9,5
2021-06-15,BUY_PE_GAMMA,71500,71277.0,906.48,1096.39,170635.06,-0.539,19.8,5
2021-06-17,BUY_PE_GAMMA,67500,67700.0,1091.92,2105.41,911811.42,-0.464,31.4,5
2021-06-29,BUY_PE_GAMMA,67000,67230.0,1767.78,2266.53,448371.13,-0.465,30.0,14
